nb_iters,time,estimation
10,0.00013589859008789062,3.6
10,8.821487426757812e-05,3.2
10,8.559226989746094e-05,4.0
10,8.296966552734375e-05,2.8
10,8.225440979003906e-05,2.8
10,8.296966552734375e-05,3.2
10,8.249282836914062e-05,2.8
10,8.20159912109375e-05,3.6
10,8.20159912109375e-05,4.0
10,8.177757263183594e-05,3.6
12,9.942054748535156e-05,3.66666666667
12,9.489059448242188e-05,2.33333333333
12,9.322166442871094e-05,3.33333333333
12,9.298324584960938e-05,3.33333333333
12,9.489059448242188e-05,2.33333333333
12,9.298324584960938e-05,3.0
12,9.34600830078125e-05,3.66666666667
12,9.465217590332031e-05,2.0
12,9.34600830078125e-05,2.66666666667
12,9.274482727050781e-05,3.66666666667
14,0.00010371208190917969,2.0
14,0.00010371208190917969,2.85714285714
14,0.00010371208190917969,3.42857142857
14,0.00010395050048828125,3.14285714286
14,0.00010323524475097656,2.57142857143
14,0.0001270771026611328,2.85714285714
14,0.00010704994201660156,2.57142857143
14,0.00010418891906738281,3.14285714286
14,0.00010323524475097656,2.57142857143
14,0.00010251998901367188,3.71428571429
17,0.00011968612670898438,3.52941176471
17,0.00012087821960449219,2.82352941176
17,0.00011920928955078125,3.05882352941
17,0.00012040138244628906,2.82352941176
17,0.00011897087097167969,3.29411764706
17,0.00012111663818359375,3.29411764706
17,0.00012254714965820312,3.29411764706
17,0.00011944770812988281,2.58823529412
17,0.0001201629638671875,3.05882352941
17,0.00011968612670898438,3.05882352941
21,0.00014734268188476562,2.66666666667
21,0.0001423358917236328,3.42857142857
21,0.00014090538024902344,3.2380952381
21,0.00014281272888183594,3.2380952381
21,0.00014328956604003906,3.42857142857
21,0.00014209747314453125,2.09523809524
21,0.00014281272888183594,2.85714285714
21,0.0001418590545654297,3.42857142857
21,0.0001475811004638672,2.85714285714
21,0.00014281272888183594,3.2380952381
25,0.00016570091247558594,3.36
25,0.00016760826110839844,3.2
25,0.00018024444580078125,3.2
25,0.00016641616821289062,3.36
25,0.0001647472381591797,3.36
25,0.000164031982421875,3.52
25,0.0001659393310546875,3.36
25,0.00017571449279785156,2.56
25,0.0001666545867919922,3.52
25,0.00016617774963378906,3.2
30,0.00019884109497070312,2.93333333333
30,0.00019121170043945312,3.2
30,0.0001926422119140625,3.06666666667
30,0.00019168853759765625,3.06666666667
30,0.0001914501190185547,2.93333333333
30,0.0001895427703857422,3.2
30,0.00019097328186035156,3.06666666667
30,0.0001926422119140625,2.93333333333
30,0.0001926422119140625,3.06666666667
30,0.00019049644470214844,2.93333333333
37,0.0002334117889404297,3.35135135135
37,0.00023126602172851562,2.91891891892
37,0.00024366378784179688,3.13513513514
37,0.00023245811462402344,3.45945945946
37,0.00022935867309570312,3.45945945946
37,0.0002288818359375,2.91891891892
37,0.00022864341735839844,3.02702702703
37,0.0002300739288330078,2.7027027027
37,0.00022792816162109375,3.24324324324
37,0.00022745132446289062,3.45945945946
44,0.0002682209014892578,3.36363636364
44,0.0002677440643310547,3.36363636364
44,0.00026679039001464844,3.54545454545
44,0.0002658367156982422,3.27272727273
44,0.0002665519714355469,2.72727272727
44,0.00026798248291015625,3.27272727273
44,0.0002646446228027344,3.63636363636
44,0.0002720355987548828,3.0
44,0.0002675056457519531,3.09090909091
44,0.0002701282501220703,3.09090909091
54,0.00032258033752441406,3.18518518519
54,0.0003199577331542969,3.18518518519
54,0.0003192424774169922,3.25925925926
54,0.0003159046173095703,3.33333333333
54,0.00031757354736328125,3.18518518519
54,0.00031948089599609375,3.18518518519
54,0.0003204345703125,3.40740740741
54,0.00031948089599609375,3.03703703704
54,0.0003173351287841797,3.33333333333
54,0.00031757354736328125,2.81481481481
65,0.0004019737243652344,2.95384615385
65,0.0003809928894042969,2.95384615385
65,0.00038242340087890625,3.13846153846
65,0.0003814697265625,3.38461538462
65,0.00038123130798339844,3.07692307692
65,0.00038051605224609375,3.38461538462
65,0.0003807544708251953,3.26153846154
65,0.0003783702850341797,2.89230769231
65,0.00037932395935058594,2.89230769231
65,0.0003814697265625,3.26153846154
79,0.0004744529724121094,3.03797468354
79,0.00046253204345703125,3.39240506329
79,0.0004558563232421875,3.13924050633
79,0.0004558563232421875,3.29113924051
79,0.0004582405090332031,3.08860759494
79,0.00045609474182128906,3.18987341772
79,0.0004649162292480469,3.3417721519
79,0.00046062469482421875,3.39240506329
79,0.0004742145538330078,3.3417721519
79,0.0004658699035644531,3.18987341772
95,0.0005574226379394531,3.03157894737
95,0.00054168701171875,3.15789473684
95,0.0005521774291992188,2.98947368421
95,0.0005447864532470703,3.24210526316
95,0.0005497932434082031,3.03157894737
95,0.0005383491516113281,3.07368421053
95,0.0005559921264648438,3.36842105263
95,0.00054168701171875,3.24210526316
95,0.0005409717559814453,2.90526315789
95,0.0005428791046142578,2.69473684211
115,0.0006542205810546875,3.2347826087
115,0.0006525516510009766,3.26956521739
115,0.0006594657897949219,3.06086956522
115,0.0006453990936279297,3.2347826087
115,0.00064849853515625,3.06086956522
115,0.0006449222564697266,3.1652173913
115,0.0006532669067382812,3.40869565217
115,0.0006515979766845703,2.99130434783
115,0.0006570816040039062,3.30434782609
115,0.0006456375122070312,3.13043478261
138,0.0007791519165039062,3.04347826087
138,0.0007748603820800781,3.27536231884
138,0.0007741451263427734,3.07246376812
138,0.0007727146148681641,3.27536231884
