nb_iters,time,estimation
1930,0.003180980682373047,3.094300518134715
1930,0.0032205581665039062,3.0632124352331607
1930,0.0031931400299072266,3.1419689119170986
1930,0.0031890869140625,3.100518134715026
1930,0.003185272216796875,3.098445595854922
1930,0.0031807422637939453,3.1419689119170986
1930,0.0031843185424804688,3.1709844559585494
1930,0.003186464309692383,3.133678756476684
1930,0.003187894821166992,3.083937823834197
2329,0.0038406848907470703,3.1051953628166595
2329,0.0038461685180664062,3.1824817518248176
2329,0.0038466453552246094,3.197939029626449
2329,0.0038504600524902344,3.1137827393731214
2329,0.0038475990295410156,3.106912838127952
2329,0.0038504600524902344,3.110347788750537
2329,0.003844738006591797,3.1172176899957065
2329,0.003849506378173828,3.1412623443538
2329,0.0038433074951171875,3.09832546157149
2329,0.0038504600524902344,3.132674967797338
2811,0.004651784896850586,3.1134827463536108
2811,0.00464320182800293,3.1106367840626112
2811,0.00464630126953125,3.1390964069726075
2811,0.004650115966796875,3.102098897189612
2811,0.004634380340576172,3.1732479544646033
2811,0.0046520233154296875,3.1334044823906084
2811,0.004662036895751953,3.1390964069726075
2811,0.004647731781005859,3.1234436143721096
2811,0.004636049270629883,3.1718249733191035
2811,0.004645347595214844,3.1163287086446103
3393,0.005620718002319336,3.151193633952255
3393,0.005598545074462891,3.157088122605364
3393,0.005610466003417969,3.1417624521072796
3393,0.00561070442199707,3.068670792808724
3393,0.005608320236206055,3.1323312702623047
3393,0.0056302547454833984,3.140583554376658
3393,0.00561070442199707,3.218390804597701
3393,0.005739450454711914,3.1252578838785734
3393,0.00561070442199707,3.1134689065723546
3393,0.005612850189208984,3.1276156793398173
4094,0.0067691802978515625,3.1040547142159256
4094,0.0067746639251708984,3.170493404982902
4094,0.0067615509033203125,3.1646311675622862
4094,0.0067861080169677734,3.1470444553004397
4094,0.0067653656005859375,3.0942843185149
4094,0.006807565689086914,3.1353199804592085
4094,0.00677800178527832,3.1470444553004397
4094,0.006773233413696289,3.1783097215437226
4094,0.006775379180908203,3.1235955056179776
4094,0.0067670345306396484,3.1499755740107473
4941,0.008168458938598633,3.1005869257235377
4941,0.008193492889404297,3.1337785873304997
4941,0.008270263671875,3.139445456385347
4941,0.007706880569458008,3.1604938271604937
4941,0.007747173309326172,3.131349929164137
4941,0.007691860198974609,3.1791135397692774
4941,0.0077321529388427734,3.164541590771099
4941,0.0077631473541259766,3.105444242056264
4941,0.007695436477661133,3.131349929164137
4941,0.007746219635009766,3.081967213114754
5963,0.009285688400268555,3.131980546704679
5963,0.009508609771728516,3.1635083011906757
5963,0.009382963180541992,3.1286265302699983
5963,0.009327888488769531,3.1547878584605065
5963,0.0093231201171875,3.1366761697132315
5963,0.009339094161987305,3.139359382860976
5963,0.009328603744506836,3.0984403823578734
5963,0.00929880142211914,3.1246017105483817
5963,0.009299516677856445,3.1561294650343785
5963,0.009352445602416992,3.1655207110514842
7196,0.011183738708496094,3.1623123957754307
7196,0.011207342147827148,3.1706503613118397
7196,0.011262893676757812,3.1523068371317398
7196,0.011223554611206055,3.1717620900500276
7196,0.011197566986083984,3.1178432462479155
7196,0.01120901107788086,3.1628682601445246
7196,0.011176824569702148,3.122846025569761
7196,0.011192560195922852,3.1445247359644246
7196,0.011254549026489258,3.138966092273485
7196,0.011214733123779297,3.169538632573652
8685,0.013554811477661133,3.124467472654001
8685,0.01354837417602539,3.174208405296488
8685,0.01349782943725586,3.130915371329879
8685,0.013496160507202148,3.1553252734599884
8685,0.013532161712646484,3.1451928612550373
8685,0.013503074645996094,3.128151986183074
8685,0.013539552688598633,3.156706966033391
8685,0.013512134552001953,3.1760506620610247
8685,0.013491630554199219,3.137363270005757
8685,0.013523340225219727,3.117559009786989
10481,0.016271114349365234,3.1363419521038067
10481,0.016309022903442383,3.129854021562828
10481,0.016293048858642578,3.1691632477817
10481,0.016313552856445312,3.1561873866997425
10481,0.016315460205078125,3.1393950958877967
10481,0.01639866828918457,3.11687816048087
10481,0.01629471778869629,3.1508443850777597
10481,0.016299009323120117,3.1451197404827784
10481,0.016293048858642578,3.147027955347772
10481,0.016362905502319336,3.126800877778838
12648,0.01964855194091797,3.1252371916508537
12648,0.019719839096069336,3.1372549019607843
12648,0.019703388214111328,3.127450980392157
12648,0.019698619842529297,3.1502213788741305
12648,0.019627094268798828,3.1518026565464896
12648,0.019673585891723633,3.1106894370651488
12648,0.01967477798461914,3.134092346616066
12648,0.019703149795532227,3.137887413029728
12648,0.01963949203491211,3.1350411132194815
12648,0.019710063934326172,3.1217583807716633
15264,0.023730039596557617,3.118972746331237
15264,0.023789405822753906,3.1108490566037736
15264,0.023710012435913086,3.131813417190776
15264,0.023777008056640625,3.157756813417191
15264,0.023738384246826172,3.132861635220126
15264,0.023788928985595703,3.1535639412997902
15264,0.02370476722717285,3.125
15264,0.023778200149536133,3.157756813417191
15264,0.02373218536376953,3.12185534591195
15264,0.023794889450073242,3.125524109014675
18420,0.028618335723876953,3.1528773072747014
18420,0.02866387367248535,3.1365906623235613
18420,0.0287320613861084,3.14614549402823
18420,0.028799772262573242,3.1541802388707927
18420,0.02864861488342285,3.1302931596091206
18420,0.028763771057128906,3.1231270358306187
18420,0.028784990310668945,3.156786102062975
18420,0.02871561050415039,3.1322475570032573
18420,0.028628110885620117,3.1457111834962
18420,0.02872300148010254,3.1454940282301846
22229,0.03457999229431152,3.1609159206442037
22229,0.03464460372924805,3.1686535606639974
22229,0.034557342529296875,3.1299653605650275
22229,0.03454923629760742,3.1603760852939855
22229,0.034597158432006836,3.1350038238337308
22229,0.0345616340637207,3.144900805254397
22229,0.03573107719421387,3.1603760852939855
22229,0.036875247955322266,3.140582122452652
22229,0.036778926849365234,3.1431013540870034
22229,0.0367889404296875,3.1407620675693915
26826,0.04439973831176758,3.133228956982032
26826,0.044397592544555664,3.131737866249161
26826,0.04424238204956055,3.1366584656676357
26826,0.041750431060791016,3.149034518750466
26826,0.04172849655151367,3.1269663759039736
26826,0.04173707962036133,3.127115484977261
26826,0.041736602783203125,3.1438157011854173
26826,0.04177975654602051,3.1347200477149033
26826,0.04173684120178223,3.131439648102587
26826,0.04173851013183594,3.128606575710132
32374,0.05053067207336426,3.1358497559770186
32374,0.05048966407775879,3.1477111262123927
32374,0.050530433654785156,3.135108420337308
32374,0.05040407180786133,3.1611787236671405
32374,0.05041837692260742,3.133502193117934
32374,0.05042123794555664,3.146104898993019
32374,0.05037117004394531,3.1436337801939827
32374,0.050391435623168945,3.139556434175573
32374,0.0503537654876709,3.133749304997838
32374,0.05043363571166992,3.132884413418175
39069,0.060800790786743164,3.1377306816145794
39069,0.060873985290527344,3.147354680181218
39069,0.0608057975769043,3.135478256418132
39069,0.0608370304107666,3.136809234943305
39069,0.060778141021728516,3.1451022549847707
39069,0.060813188552856445,3.1408021705188256
39069,0.060822248458862305,3.1468427653638433
39069,0.06086111068725586,3.13732114976068
39069,0.06099963188171387,3.1449998720212955
39069,0.06097531318664551,3.133021065294735
47148,0.07351446151733398,3.1410876389242386
47148,0.0736842155456543,3.1380334266564858
47148,0.07346129417419434,3.137185034359888
47148,0.0734097957611084,3.135064053618393
47148,0.07335257530212402,3.1513531857130737
47148,0.0735616683959961,3.130228217527785
47148,0.07342004776000977,3.15288029184695
47148,0.07340860366821289,3.136845677441249
47148,0.07334184646606445,3.138118265886146
47148,0.07349157333374023,3.1428692627470944
56898,0.08864569664001465,3.1449260079440404
56898,0.08867645263671875,3.1376146788990824
56898,0.08888649940490723,3.141481247144012
56898,0.08887648582458496,3.1385285950297024
56898,0.08857393264770508,3.1435199831277023
56898,0.08875012397766113,3.153502759323702
56898,0.08876538276672363,3.1409188372174768
56898,0.08863663673400879,3.132834194523533
56898,0.08868694305419922,3.146332032760378
56898,0.08868026733398438,3.144363598017505
68664,0.10675716400146484,3.1530350693230806
68664,0.10695362091064453,3.1438890830711874
68664,0.11147212982177734,3.136490737504369
68664,0.1140131950378418,3.131830362344169
68664,0.1137552261352539,3.145170686240242
68664,0.11355876922607422,3.1334032389607365
68664,0.1067347526550293,3.1468018175463124
68664,0.10702919960021973,3.1380636141209366
68664,0.10682082176208496,3.144063847139695
68664,0.1069040298461914,3.136490737504369
82864,0.12882280349731445,3.1448638733346206
82864,0.1294558048248291,3.1478567290982817
82864,0.12909150123596191,3.1415813863680246
82864,0.12909436225891113,3.140857308360687
82864,0.12879085540771484,3.1427399111797643
82864,0.129225492477417,3.1494979725815795
82864,0.12887954711914062,3.130140953852095
82864,0.12903094291687012,3.14071249275922
82864,0.12883448600769043,3.1378644525970265
82864,0.1295318603515625,3.1369955589882217
100000,0.1556534767150879,3.1402
100000,0.15574860572814941,3.14668
100000,0.15549635887145996,3.1392
100000,0.1559293270111084,3.13532
100000,0.15572190284729004,3.14552
100000,0.15577960014343262,3.14372
100000,0.15546274185180664,3.13752
100000,0.15592384338378906,3.135
100000,0.15558218955993652,3.14224
100000,0.15604448318481445,3.14932
