nb_iters,time,estimation
10,0.0001933574676513672,2.8
10,9.5367431640625e-05,3.2
10,8.893013000488281e-05,3.6
10,8.511543273925781e-05,1.6
10,8.368492126464844e-05,2.8
10,8.225440979003906e-05,2.0
10,8.130073547363281e-05,3.2
10,8.034706115722656e-05,3.2
10,7.963180541992188e-05,3.6
10,7.963180541992188e-05,3.6
12,8.893013000488281e-05,3.33333333333
12,8.153915405273438e-05,3.66666666667
12,8.0108642578125e-05,3.0
12,7.963180541992188e-05,3.66666666667
12,8.106231689453125e-05,3.33333333333
12,7.987022399902344e-05,2.33333333333
12,8.153915405273438e-05,3.33333333333
12,8.058547973632812e-05,2.66666666667
12,8.034706115722656e-05,3.0
12,8.0108642578125e-05,1.66666666667
14,8.225440979003906e-05,2.28571428571
14,8.058547973632812e-05,3.14285714286
14,8.082389831542969e-05,2.28571428571
14,8.082389831542969e-05,2.85714285714
14,8.0108642578125e-05,3.71428571429
14,8.058547973632812e-05,2.28571428571
14,8.177757263183594e-05,3.14285714286
14,8.0108642578125e-05,3.14285714286
14,7.987022399902344e-05,3.71428571429
14,7.963180541992188e-05,3.42857142857
17,9.369850158691406e-05,3.76470588235
17,8.344650268554688e-05,3.29411764706
17,8.225440979003906e-05,3.29411764706
17,8.177757263183594e-05,3.05882352941
17,8.153915405273438e-05,3.05882352941
17,8.153915405273438e-05,3.76470588235
17,8.320808410644531e-05,4.0
17,8.106231689453125e-05,3.29411764706
17,8.153915405273438e-05,3.29411764706
17,8.106231689453125e-05,3.05882352941
21,9.1552734375e-05,3.04761904762
21,8.416175842285156e-05,3.61904761905
21,8.344650268554688e-05,2.28571428571
21,8.273124694824219e-05,2.66666666667
21,8.416175842285156e-05,3.61904761905
21,8.273124694824219e-05,2.09523809524
21,8.7738037109375e-05,3.2380952381
21,8.368492126464844e-05,3.61904761905
21,8.797645568847656e-05,3.04761904762
21,8.392333984375e-05,3.04761904762
25,8.606910705566406e-05,2.88
25,8.678436279296875e-05,3.04
25,8.487701416015625e-05,2.88
25,8.535385131835938e-05,3.52
25,8.487701416015625e-05,3.04
25,8.440017700195312e-05,3.2
25,8.511543273925781e-05,2.72
25,8.630752563476562e-05,3.04
25,8.511543273925781e-05,2.88
25,8.487701416015625e-05,2.72
30,9.775161743164062e-05,3.73333333333
30,8.749961853027344e-05,3.33333333333
30,8.678436279296875e-05,3.33333333333
30,8.821487426757812e-05,3.46666666667
30,8.678436279296875e-05,3.2
30,8.702278137207031e-05,3.06666666667
30,8.678436279296875e-05,2.66666666667
30,8.58306884765625e-05,3.6
30,8.845329284667969e-05,2.8
30,0.00010037422180175781,3.06666666667
37,9.775161743164062e-05,3.35135135135
37,8.916854858398438e-05,2.91891891892
37,9.036064147949219e-05,3.35135135135
37,9.083747863769531e-05,3.45945945946
37,8.916854858398438e-05,2.91891891892
37,8.869171142578125e-05,2.91891891892
37,8.845329284667969e-05,3.78378378378
37,8.988380432128906e-05,3.13513513514
37,8.893013000488281e-05,3.13513513514
37,8.869171142578125e-05,3.13513513514
44,9.226799011230469e-05,3.36363636364
44,9.250640869140625e-05,3.0
44,9.083747863769531e-05,2.72727272727
44,9.083747863769531e-05,3.18181818182
44,9.179115295410156e-05,3.63636363636
44,9.059906005859375e-05,3.09090909091
44,9.083747863769531e-05,3.54545454545
44,9.083747863769531e-05,3.09090909091
44,9.250640869140625e-05,3.09090909091
44,9.083747863769531e-05,3.72727272727
54,0.0001049041748046875,3.40740740741
54,9.584426879882812e-05,3.11111111111
54,9.441375732421875e-05,3.11111111111
54,9.417533874511719e-05,3.03703703704
54,9.5367431640625e-05,2.96296296296
54,9.369850158691406e-05,3.18518518519
54,9.417533874511719e-05,3.03703703704
54,9.512901306152344e-05,3.25925925926
54,9.417533874511719e-05,3.25925925926
54,9.393692016601562e-05,2.96296296296
65,0.00010704994201660156,2.76923076923
65,9.799003601074219e-05,3.26153846154
65,9.942054748535156e-05,3.13846153846
65,9.775161743164062e-05,3.44615384615
65,9.918212890625e-05,3.63076923077
65,9.822845458984375e-05,3.2
65,0.00010919570922851562,3.13846153846
65,0.00010061264038085938,3.63076923077
65,9.799003601074219e-05,3.32307692308
65,9.942054748535156e-05,3.26153846154
79,0.00010943412780761719,3.39240506329
79,0.00010418891906738281,2.88607594937
79,0.00010204315185546875,3.24050632911
79,0.000102996826171875,3.18987341772
79,0.00010228157043457031,2.98734177215
79,0.00010371208190917969,3.24050632911
79,0.00010204315185546875,3.3417721519
79,0.00010704994201660156,3.08860759494
79,0.00010228157043457031,3.03797468354
79,0.00010418891906738281,3.08860759494
95,0.0001201629638671875,3.24210526316
95,0.00011014938354492188,3.03157894737
95,0.00010848045349121094,2.82105263158
95,0.00010919570922851562,3.11578947368
