nb_iters,time,estimation
44,5.91278076171875e-05,2.909090909090909
44,6.151199340820312e-05,2.727272727272727
44,5.936622619628906e-05,2.909090909090909
54,7.05718994140625e-05,3.111111111111111
54,7.295608520507812e-05,2.888888888888889
54,7.152557373046875e-05,2.888888888888889
54,7.104873657226562e-05,2.888888888888889
54,7.2479248046875e-05,2.888888888888889
54,7.152557373046875e-05,3.3333333333333335
54,7.081031799316406e-05,3.185185185185185
54,7.2479248046875e-05,2.814814814814815
54,7.152557373046875e-05,3.037037037037037
54,7.081031799316406e-05,3.4074074074074074
65,8.535385131835938e-05,3.2615384615384615
65,8.440017700195312e-05,2.830769230769231
65,8.58306884765625e-05,3.076923076923077
65,8.463859558105469e-05,3.1384615384615384
65,8.559226989746094e-05,3.2615384615384615
65,8.463859558105469e-05,3.4461538461538463
65,8.463859558105469e-05,3.3230769230769233
65,8.559226989746094e-05,3.1384615384615384
65,8.440017700195312e-05,3.6307692307692307
65,8.58306884765625e-05,3.0153846153846153
79,0.00010061264038085938,3.240506329113924
79,0.00010228157043457031,2.7848101265822787
79,0.0001010894775390625,3.3417721518987342
79,0.00010466575622558594,3.4430379746835444
79,0.00010085105895996094,3.189873417721519
79,0.00010228157043457031,3.3417721518987342
79,0.0001010894775390625,2.8354430379746836
79,0.00010204315185546875,3.240506329113924
79,0.00010061264038085938,3.2911392405063293
79,0.00010204315185546875,3.088607594936709
95,0.00013637542724609375,2.9894736842105263
95,0.00012230873107910156,3.4105263157894736
95,0.00011944770812988281,2.8210526315789473
95,0.00012159347534179688,3.2
95,0.00012135505676269531,3.0736842105263156
95,0.00011968612670898438,3.1578947368421053
95,0.00012111663818359375,3.031578947368421
95,0.00012087821960449219,3.536842105263158
95,0.00011992454528808594,3.2842105263157895
95,0.00012111663818359375,3.2421052631578946
115,0.0001430511474609375,3.234782608695652
115,0.00014543533325195312,2.9565217391304346
115,0.00014543533325195312,3.2
115,0.00014448165893554688,3.373913043478261
115,0.00014352798461914062,3.0608695652173914
115,0.00014543533325195312,2.8521739130434782
115,0.00014495849609375,3.3391304347826085
115,0.00014472007751464844,2.9217391304347826
115,0.00014352798461914062,3.3043478260869565
115,0.00014519691467285156,3.1652173913043478
138,0.00017213821411132812,2.9855072463768115
138,0.00017213821411132812,3.2753623188405796
138,0.0001723766326904297,3.36231884057971
138,0.00017261505126953125,3.246376811594203
138,0.00017189979553222656,3.101449275362319
138,0.000171661376953125,3.0144927536231885
138,0.00017714500427246094,3.130434782608696
138,0.0001723766326904297,3.2753623188405796
138,0.00017309188842773438,2.898550724637681
138,0.0001728534698486328,2.927536231884058
167,0.00020694732666015625,2.9940119760479043
167,0.00020742416381835938,3.4251497005988023
167,0.0002071857452392578,2.946107784431138
167,0.0002071857452392578,3.18562874251497
167,0.00020694732666015625,3.0419161676646707
167,0.00020766258239746094,2.9221556886227544
167,0.00020694732666015625,3.089820359281437
167,0.0002090930938720703,2.8263473053892216
167,0.00020694732666015625,3.305389221556886
167,0.0002071857452392578,3.2574850299401197
202,0.0002493858337402344,3.1683168316831685
202,0.0002486705780029297,3.1683168316831685
202,0.00025010108947753906,3.0297029702970297
202,0.0002493858337402344,2.9306930693069306
202,0.0002491474151611328,3.1485148514851486
202,0.0002524852752685547,3.108910891089109
202,0.00025153160095214844,3.108910891089109
202,0.00024962425231933594,2.99009900990099
202,0.0002486705780029297,3.1683168316831685
202,0.0002510547637939453,3.207920792079208
244,0.00029921531677246094,3.2459016393442623
244,0.0003006458282470703,3.0327868852459017
244,0.00029921531677246094,3.081967213114754
244,0.000301361083984375,3.1639344262295084
244,0.00029969215393066406,2.9836065573770494
244,0.00030040740966796875,3.278688524590164
244,0.0003006458282470703,2.9672131147540983
244,0.0002999305725097656,3.262295081967213
244,0.000308990478515625,3.3278688524590163
244,0.0003001689910888672,3.081967213114754
294,0.0003604888916015625,2.938775510204082
294,0.00035953521728515625,3.251700680272109
294,0.00036025047302246094,3.1700680272108843
294,0.0003600120544433594,3.074829931972789
294,0.0003592967987060547,2.979591836734694
294,0.00036025047302246094,3.0884353741496597
294,0.00035881996154785156,3.1156462585034013
294,0.00035953521728515625,2.993197278911565
294,0.0003600120544433594,3.2108843537414966
294,0.00036406517028808594,3.1700680272108843
355,0.0004360675811767578,3.1661971830985913
355,0.0004353523254394531,3.1549295774647885
355,0.0004334449768066406,2.9859154929577465
355,0.0004324913024902344,3.1549295774647885
355,0.00043320655822753906,3.0873239436619717
355,0.00043487548828125,3.0873239436619717
355,0.0004324913024902344,3.064788732394366
355,0.0004336833953857422,3.222535211267606
355,0.0004398822784423828,3.1887323943661974
355,0.0004336833953857422,3.1098591549295773
429,0.0005235671997070312,3.1421911421911424
429,0.0005228519439697266,3.076923076923077
429,0.0005230903625488281,3.2447552447552446
429,0.0005245208740234375,3.020979020979021
429,0.0005898475646972656,3.0955710955710956
429,0.0005266666412353516,3.2074592074592077
429,0.0005371570587158203,3.2354312354312356
429,0.0005247592926025391,3.0396270396270397
429,0.0005257129669189453,3.272727272727273
429,0.000522613525390625,3.160839160839161
517,0.0006330013275146484,3.2263056092843327
517,0.0006310939788818359,3.2030947775628626
517,0.0006315708160400391,3.102514506769826
517,0.0006392002105712891,3.102514506769826
517,0.0006322860717773438,3.1644100580270793
517,0.0006315708160400391,3.133462282398453
517,0.0006318092346191406,3.117988394584139
517,0.0006299018859863281,3.0715667311411994
517,0.0006318092346191406,3.1566731141199225
517,0.0006339550018310547,3.094777562862669
625,0.0007660388946533203,3.1552
625,0.0007612705230712891,3.2384
625,0.0007631778717041016,3.1808
625,0.0007650852203369141,3.1488
625,0.0007884502410888672,3.1744
625,0.0007655620574951172,3.2448
625,0.0007627010345458984,3.0528
625,0.0007641315460205078,3.0912
625,0.0007658004760742188,3.1168
625,0.0007674694061279297,3.1488
754,0.0009226799011230469,3.140583554376658
754,0.0009212493896484375,3.061007957559682
754,0.0009222030639648438,3.3050397877984086
754,0.0009217262268066406,3.129973474801061
754,0.0009260177612304688,3.1246684350132625
754,0.0009217262268066406,3.2042440318302385
754,0.0009233951568603516,3.050397877984085
754,0.0009222030639648438,3.140583554376658
754,0.0009315013885498047,3.151193633952255
754,0.0009224414825439453,3.1246684350132625
910,0.0011134147644042969,3.0945054945054946
910,0.0011112689971923828,3.2175824175824177
910,0.0011172294616699219,3.1912087912087914
910,0.0011131763458251953,3.032967032967033
910,0.001112222671508789,3.142857142857143
910,0.0011169910430908203,3.1296703296703297
910,0.0011131763458251953,3.1912087912087914
910,0.0011107921600341797,3.221978021978022
910,0.0011136531829833984,3.059340659340659
910,0.0011222362518310547,3.1604395604395603
1098,0.0013420581817626953,3.140255009107468
1098,0.0013425350189208984,3.202185792349727
1098,0.0013470649719238281,3.1548269581056467
1098,0.0013415813446044922,3.060109289617486
1098,0.0013446807861328125,2.9799635701275045
1098,0.0013461112976074219,3.1548269581056467
1098,0.0013425350189208984,3.0892531876138434
1098,0.0013453960418701172,3.1621129326047357
1098,0.0013496875762939453,3.1293260473588345
1098,0.0013420581817626953,3.202185792349727
1325,0.0016222000122070312,3.079245283018868
1325,0.0016214847564697266,3.1547169811320757
1325,0.001619577407836914,3.1154716981132076
1325,0.0016255378723144531,3.1154716981132076
1325,0.0016183853149414062,3.1637735849056603
1325,0.0016202926635742188,3.1637735849056603
1325,0.001622915267944336,3.148679245283019
1325,0.0016202926635742188,3.187924528301887
1325,0.0016658306121826172,3.1154716981132076
1325,0.0016200542449951172,3.139622641509434
1599,0.001964092254638672,3.1219512195121952
1599,0.0019550323486328125,3.1294559099437147
1599,0.001960277557373047,3.2120075046904315
1599,0.0019555091857910156,3.16447779862414
1599,0.001958131790161133,3.041901188242652
1599,0.0019488334655761719,3.134459036898061
1599,0.0019583702087402344,3.1119449656035023
1599,0.001957416534423828,3.1594746716697935
1599,0.001958131790161133,3.144465290806754
1599,0.001954317092895508,3.0719199499687306
1930,0.002362489700317383,3.1481865284974093
1930,0.0023593902587890625,3.1564766839378238
1930,0.0023627281188964844,3.1461139896373056
1930,0.0023577213287353516,3.1212435233160623
1930,0.002367734909057617,3.160621761658031
1930,0.0023632049560546875,3.0818652849740933
1930,0.002362489700317383,3.1253886010362693
1930,0.0023641586303710938,3.139896373056995
1930,0.0023589134216308594,3.0901554404145077
1930,0.002367734909057617,3.1481865284974093
2329,0.0028531551361083984,3.194504079003864
2329,0.0028438568115234375,3.2202662086732503
2329,0.002851724624633789,3.2048089308716188
2329,0.0028531551361083984,3.1051953628166595
2329,0.002851247787475586,3.1910691283812795
2329,0.0028467178344726562,3.153284671532847
2329,0.002852916717529297,3.1275225418634607
2329,0.002856731414794922,3.151567196221554
2329,0.002848386764526367,3.132674967797338
2329,0.002850770950317383,3.155002146844139
2811,0.003442525863647461,3.1405193881181073
2811,0.0034401416778564453,3.2116684453930984
2811,0.0034427642822265625,3.1903237282106014
2811,0.0034399032592773438,3.1149057274991105
2811,0.0034296512603759766,3.126289576663109
2811,0.0034427642822265625,3.1803628601921026
2811,0.003445148468017578,3.141942369263607
2811,0.0034422874450683594,3.1106367840626112
2811,0.003448486328125,3.1092138029171115
2811,0.0034456253051757812,3.12202063322661
3393,0.0041429996490478516,3.112290008841733
3393,0.004157304763793945,3.1452991452991452
3393,0.004150390625,3.199528440907751
3393,0.004139900207519531,3.10403772472738
3393,0.00416254997253418,3.146478043029767
3393,0.004148721694946289,3.1688770999115827
3393,0.004154682159423828,3.1606248157972296
3393,0.004147768020629883,3.17359269083407
3393,0.004147052764892578,3.129973474801061
3393,0.004153013229370117,3.1429413498379017
4094,0.005043506622314453,3.1206643869076696
4094,0.005036592483520508,3.1568148510014655
4094,0.0050506591796875,3.1314118221787983
4094,0.005033969879150391,3.1402051783097216
4094,0.0050394535064697266,3.12457254518808
4094,0.005045890808105469,3.1548607718612605
4094,0.005031585693359375,3.153883732291158
4094,0.00503993034362793,3.1529066927210554
4094,0.005045413970947266,3.1421592574499266
4094,0.005065441131591797,3.167562286272594
4941,0.006047248840332031,3.164541590771099
4941,0.0060443878173828125,3.1750657761586725
4941,0.006037473678588867,3.140255009107468
4941,0.0060465335845947266,3.1621129326047357
4941,0.006044864654541016,3.132969034608379
4941,0.006044864654541016,3.162922485326857
4941,0.006035804748535156,3.1038251366120218
4941,0.00606226921081543,3.1434932199959524
4941,0.0060520172119140625,3.1556365108277675
4941,0.00604557991027832,3.162922485326857
5963,0.0073125362396240234,3.1467382190172732
5963,0.0072994232177734375,3.133322153278551
5963,0.007279157638549805,3.12661412040919
5963,0.007296323776245117,3.1474090223042093
5963,0.007306814193725586,3.1856448096595673
5963,0.007272481918334961,3.139359382860976
5963,0.0073184967041015625,3.152775448599698
5963,0.007300853729248047,3.164849907764548
5963,0.00728154182434082,3.1682039241992284
5963,0.007302522659301758,3.1353345631393594
7196,0.008845090866088867,3.1539744302390216
7196,0.008889436721801758,3.1378543635352973
7196,0.008809804916381836,3.1439688715953307
7196,0.008806943893432617,3.0928293496386883
7196,0.008826971054077148,3.160088938299055
7196,0.008809328079223633,3.1461923290717064
7196,0.008787393569946289,3.158977209560867
7196,0.008849143981933594,3.0994997220678155
7196,0.008884429931640625,3.157309616453585
7196,0.00886082649230957,3.1439688715953307
8685,0.010698556900024414,3.147035118019574
8685,0.01071023941040039,3.1553252734599884
8685,0.01069498062133789,3.1654576856649395
8685,0.010715484619140625,3.1410477835348303
8685,0.010706901550292969,3.1677605066206103
8685,0.010679006576538086,3.13321819228555
8685,0.010727167129516602,3.159470351180196
8685,0.01066446304321289,3.1322970639032817
8685,0.010712146759033203,3.1069660333909037
8685,0.010698795318603516,3.1493379389752447
10481,0.012897729873657227,3.1508443850777597
10481,0.012943029403686523,3.140921667779792
10481,0.012916326522827148,3.1546608148077473
10481,0.012927055358886719,3.148936170212766
10481,0.01293039321899414,3.147027955347772
10481,0.012921810150146484,3.1767961072416755
10481,0.012941598892211914,3.1588588875107337
10481,0.012891054153442383,3.1416849537257896
10481,0.012933492660522461,3.153515885888751
10481,0.012935876846313477,3.1229844480488502
12648,0.015570878982543945,3.137887413029728
12648,0.01558995246887207,3.1192283364958886
12648,0.015634775161743164,3.1714104996837444
12648,0.015588760375976562,3.1578115117014547
12648,0.015597820281982422,3.117014547754586
12648,0.015552282333374023,3.166034155597723
12648,0.01562809944152832,3.1347248576850095
12648,0.015590190887451172,3.163187855787476
12648,0.015547752380371094,3.1382036685642
12648,0.015507221221923828,3.1647691334598353
15264,0.01874542236328125,3.1381027253668763
15264,0.018718957901000977,3.155398322851153
15264,0.018680810928344727,3.1417714884696015
15264,0.018673419952392578,3.1378406708595388
15264,0.018709182739257812,3.1512054507337526
15264,0.018648147583007812,3.14832285115304
15264,0.01877880096435547,3.109014675052411
15264,0.018766164779663086,3.138888888888889
15264,0.018712997436523438,3.1546121593291403
15264,0.018673181533813477,3.14727463312369
18420,0.022503137588500977,3.12985884907709
18420,0.022543668746948242,3.1444082519001086
18420,0.02259683609008789,3.1220412595005427
18420,0.022526979446411133,3.13528773072747
18420,0.022513389587402344,3.1376764386536373
18420,0.022534608840942383,3.163083604777416
18420,0.022593975067138672,3.1509229098805647
18420,0.022501707077026367,3.1333333333333333
18420,0.022556781768798828,3.168729641693811
18420,0.022714853286743164,3.1355048859934853
22229,0.027478694915771484,3.1285257996311127
22229,0.027416467666625977,3.131944756849161
22229,0.027444124221801758,3.1409420126861307
22229,0.02744317054748535,3.1431013540870034
22229,0.027342796325683594,3.1463403661883125
22229,0.02730417251586914,3.13230464708264
22229,0.02747035026550293,3.1493994331728823
22229,0.027441978454589844,3.141841738269828
22229,0.02743387222290039,3.1470601466552703
22229,0.027408599853515625,3.1107112330739124
26826,0.033133506774902344,3.141131737866249
26826,0.03314852714538574,3.14933273689704
26826,0.0331265926361084,3.1454559009915752
26826,0.03311729431152344,3.1335271751286067
26826,0.03312373161315918,3.1566390814881085
26826,0.03307747840881348,3.140833519719675
26826,0.03318977355957031,3.1448594646984267
26826,0.03301215171813965,3.1454559009915752
26826,0.03297686576843262,3.1366584656676357
26826,0.03314685821533203,3.1360620293744876
32374,0.03990292549133301,3.1346141965775005
32374,0.03992009162902832,3.1426453326743684
32374,0.04003715515136719,3.12164082288256
32374,0.03964662551879883,3.1412862173348985
32374,0.03968167304992676,3.133749304997838
32374,0.039659738540649414,3.1416568851547537
32374,0.0399019718170166,3.1464755668128745
32374,0.03997182846069336,3.127447952060295
32374,0.0399932861328125,3.1558658182492123
32374,0.0399785041809082,3.136838203496633
39069,0.04823470115661621,3.153088126135811
39069,0.04824018478393555,3.1475594461081675
39069,0.04821658134460449,3.130563874171338
39069,0.04825878143310547,3.1393688090301772
39069,0.04822897911071777,3.138652128285853
39069,0.048192739486694336,3.152166679464537
39069,0.048274993896484375,3.142235532007474
39069,0.04821634292602539,3.143873659423072
39069,0.048334360122680664,3.1392664260667025
39069,0.048200130462646484,3.1409045534823004
47148,0.05823111534118652,3.1468567065411044
47148,0.05778980255126953,3.1426995842877745
47148,0.05778241157531738,3.1562738610333416
47148,0.05796074867248535,3.1299736998388052
47148,0.05820441246032715,3.137185034359888
47148,0.05802631378173828,3.1415118350725377
47148,0.05816459655761719,3.1336217867141767
47148,0.05817723274230957,3.131415966743022
47148,0.05819106101989746,3.1575464494782386
47148,0.05807757377624512,3.1323491982692797
56898,0.07022929191589355,3.1398643186052233
56898,0.07027912139892578,3.134451123062322
56898,0.07008171081542969,3.1279131076663504
56898,0.07008934020996094,3.1374037751766317
56898,0.07030057907104492,3.1473865513726316
56898,0.07005071640014648,3.1467538402052795
56898,0.06995630264282227,3.1407782347358433
56898,0.07024192810058594,3.1523076382298147
56898,0.07010722160339355,3.1396534148827726
56898,0.07023453712463379,3.145769622833843
68664,0.08485960960388184,3.147792147267855
68664,0.08468294143676758,3.1341022952347664
68664,0.08458089828491211,3.1418501689385994
68664,0.08462071418762207,3.143539554934172
68664,0.08487963676452637,3.143539554934172
68664,0.08469080924987793,3.1281020622160085
68664,0.08461689949035645,3.140277292322032
68664,0.08465433120727539,3.1427822439706397
68664,0.08482980728149414,3.1409180939065595
68664,0.08472371101379395,3.1447629034137248
82864,0.10206127166748047,3.140953852094999
82864,0.10163593292236328,3.141002123962155
82864,0.10163617134094238,3.1420641050395828
82864,0.10213351249694824,3.142836454914076
82864,0.10205769538879395,3.140374589689129
82864,0.10164928436279297,3.139119521143078
82864,0.10164713859558105,3.1466016605522302
82864,0.10152840614318848,3.1413882988994013
82864,0.10151028633117676,3.1400849584861943
82864,0.10147619247436523,3.138250627534273
100000,0.12269973754882812,3.14724
100000,0.12245392799377441,3.14428
100000,0.12271404266357422,3.13552
100000,0.12337017059326172,3.13884
100000,0.12367892265319824,3.149
100000,0.12333035469055176,3.14208
100000,0.12293624877929688,3.13352
100000,0.1225583553314209,3.1422
100000,0.12284398078918457,3.14536
100000,0.12243199348449707,3.14416
